pair_id,context_type,target_answer,predicted_answer,is_correct,yes_logit,no_logit,yes_prob,no_prob,group
170,moral,No ,No,False,-139.5912628173828,-139.36390686035156,0.44340458512306213,0.5565953850746155,control_virtue_only
170,neutral,Yes ,No,False,-126.56260681152344,-125.93217468261719,0.3474125266075134,0.6525874137878418,control_virtue_only
170,neutral,No ,No,False,-128.94894409179688,-128.53611755371094,0.3982345759868622,0.6017654538154602,control_virtue_only
171,moral,Yes ,No,False,-150.1373748779297,-149.81857299804688,0.4209677577018738,0.5790322422981262,control_virtue_only
171,moral,No ,No,False,-144.66783142089844,-143.95277404785156,0.3284823000431061,0.6715176701545715,control_virtue_only
171,neutral,Yes ,No,False,-150.40345764160156,-149.71632385253906,0.3346709907054901,0.6653290390968323,control_virtue_only
171,neutral,No ,No,False,-143.356689453125,-142.53363037109375,0.3051146864891052,0.6948853135108948,control_virtue_only
172,moral,Yes ,No,False,-148.21487426757812,-147.11778259277344,0.25028523802757263,0.7497147917747498,control_virtue_only
172,moral,No ,No,False,-143.26004028320312,-142.55557250976562,0.3308224081993103,0.6691775918006897,control_virtue_only
172,neutral,Yes ,No,False,-139.72239685058594,-138.8998565673828,0.3052246868610382,0.6947752833366394,control_virtue_only
172,neutral,No ,No,False,-134.0224609375,-133.5443878173828,0.38270723819732666,0.6172927618026733,control_virtue_only
173,moral,Yes ,No,False,-136.8602294921875,-136.24021911621094,0.3497790992259979,0.6502209305763245,control_virtue_only
173,moral,No ,No,False,-139.3568572998047,-138.5913848876953,0.3174593448638916,0.6825407147407532,control_virtue_only
173,neutral,Yes ,No,False,-125.47710418701172,-125.3576889038086,0.47018158435821533,0.5298183560371399,control_virtue_only
173,neutral,No ,No,False,-129.54920959472656,-129.3200225830078,0.4429527521133423,0.5570472478866577,control_virtue_only
174,moral,Yes ,No,False,-151.6361541748047,-151.47288513183594,0.45927315950393677,0.5407268404960632,control_virtue_only
174,moral,No ,No,False,-149.6078338623047,-149.34149169921875,0.43380534648895264,0.5661947131156921,control_virtue_only
174,neutral,Yes ,Yes,False,-148.26333618164062,-148.35647583007812,0.5232681035995483,0.47673192620277405,control_virtue_only
174,neutral,No ,No,False,-148.9604034423828,-148.92066955566406,0.49006783962249756,0.5099321603775024,control_virtue_only
175,moral,Yes ,Yes,False,-139.72174072265625,-139.7486114501953,0.5067172646522522,0.4932827055454254,control_virtue_only
175,moral,No ,No,False,-140.2489013671875,-139.92971801757812,0.42087477445602417,0.5791252255439758,control_virtue_only
175,neutral,Yes ,No,False,-131.30503845214844,-131.29505920410156,0.497505247592926,0.5024948120117188,control_virtue_only
175,neutral,No ,No,False,-133.3367462158203,-133.08412170410156,0.4371776580810547,0.5628224015235901,control_virtue_only
176,moral,Yes ,No,False,-134.41314697265625,-133.6089630126953,0.3091312348842621,0.6908687949180603,control_virtue_only
176,moral,No ,No,False,-130.9707794189453,-129.75753784179688,0.22912800312042236,0.7708720564842224,control_virtue_only
176,neutral,Yes ,Yes,False,-112.41578674316406,-112.85429382324219,0.607903242111206,0.39209678769111633,control_virtue_only
176,neutral,No ,Yes,False,-107.46550750732422,-107.72237396240234,0.5638658404350281,0.43613412976264954,control_virtue_only
177,moral,Yes ,No,False,-148.14901733398438,-147.90579223632812,0.43949171900749207,0.5605082511901855,control_virtue_only
177,moral,No ,No,False,-150.9057159423828,-150.32252502441406,0.35819870233535767,0.6418012976646423,control_virtue_only
177,neutral,Yes ,Yes,False,-124.07740783691406,-124.28984832763672,0.5529112815856934,0.44708871841430664,control_virtue_only
177,neutral,No ,No,False,-129.99221801757812,-129.97776794433594,0.4963875412940979,0.5036124587059021,control_virtue_only
178,moral,Yes ,No,False,-149.55015563964844,-149.46397399902344,0.4784679710865021,0.5215321183204651,control_virtue_only
178,moral,No ,No,False,-148.50540161132812,-148.40963745117188,0.47607722878456116,0.5239227414131165,control_virtue_only
178,neutral,Yes ,No,False,-148.8663787841797,-148.63925170898438,0.4434610903263092,0.5565389394760132,control_virtue_only
178,neutral,No ,No,False,-144.46347045898438,-144.2320098876953,0.4423918128013611,0.5576081871986389,control_virtue_only
179,moral,Yes ,No,False,-146.1827850341797,-145.92454528808594,0.43579649925231934,0.5642035603523254,control_virtue_only
179,moral,No ,No,False,-157.15045166015625,-156.71365356445312,0.39250418543815613,0.6074957847595215,control_virtue_only
179,neutral,Yes ,No,False,-131.96878051757812,-131.94137573242188,0.4931492507457733,0.5068507790565491,control_virtue_only
179,neutral,No ,No,False,-138.37954711914062,-138.29513549804688,0.4789096415042877,0.5210903882980347,control_virtue_only
180,moral,Yes ,No,False,-140.41380310058594,-139.83753967285156,0.3597928285598755,0.6402071714401245,control_virtue_only
180,moral,No ,No,False,-142.44586181640625,-141.8717498779297,0.3602885603904724,0.6397114396095276,control_virtue_only
180,neutral,Yes ,No,False,-132.6424102783203,-132.38905334472656,0.4369974136352539,0.5630025863647461,control_virtue_only
180,neutral,No ,No,False,-139.37940979003906,-139.0676727294922,0.42269080877304077,0.5773091912269592,control_virtue_only
181,moral,Yes ,No,False,-147.81410217285156,-147.21116638183594,0.3536723256111145,0.6463276743888855,control_virtue_only
181,moral,No ,No,False,-142.35935974121094,-142.1279296875,0.44239938259124756,0.5576006770133972,control_virtue_only
181,neutral,Yes ,No,False,-136.9551239013672,-136.46099853515625,0.3789222240447998,0.6210777759552002,control_virtue_only
181,neutral,No ,No,False,-128.69223022460938,-128.34178161621094,0.4132736623287201,0.5867263674736023,control_virtue_only
182,moral,Yes ,No,False,-139.02377319335938,-138.61257934570312,0.3986258804798126,0.601374089717865,control_virtue_only
182,moral,No ,No,False,-147.39125061035156,-147.0943603515625,0.42631784081459045,0.5736821293830872,control_virtue_only
182,neutral,Yes ,Yes,False,-126.53752136230469,-126.5593490600586,0.5054566860198975,0.49454328417778015,control_virtue_only
182,neutral,No ,Yes,False,-133.97987365722656,-134.07281494140625,0.5232186317443848,0.47678142786026,control_virtue_only
183,moral,Yes ,Yes,False,-157.735107421875,-157.9844970703125,0.5620262622833252,0.4379737079143524,control_virtue_only
183,moral,No ,No,False,-157.0137939453125,-156.9503173828125,0.4841361939907074,0.515863835811615,control_virtue_only
183,neutral,Yes ,Yes,False,-136.38145446777344,-136.78651428222656,0.5999027490615845,0.4000973105430603,control_virtue_only
183,neutral,No ,Yes,False,-139.13265991210938,-139.2152099609375,0.5206257700920105,0.4793741703033447,control_virtue_only
184,moral,Yes ,No,False,-124.35102081298828,-123.92308807373047,0.3946200907230377,0.6053799390792847,control_virtue_only
184,moral,No ,No,False,-119.91018676757812,-119.45144653320312,0.3872847259044647,0.6127153038978577,control_virtue_only
184,neutral,Yes ,Yes,False,-119.90691375732422,-120.10877990722656,0.550295889377594,0.4497041702270508,control_virtue_only
184,neutral,No ,Yes,False,-115.79362487792969,-115.99333190917969,0.5497614741325378,0.45023852586746216,control_virtue_only
185,moral,Yes ,No,False,-125.65159606933594,-124.89080047607422,0.31847357749938965,0.6815264821052551,control_virtue_only
185,moral,No ,No,False,-127.56107330322266,-126.9856185913086,0.35997915267944336,0.6400209069252014,control_virtue_only
185,neutral,Yes ,Yes,False,-129.1630096435547,-129.3068389892578,0.5358954668045044,0.4641045033931732,control_virtue_only
185,neutral,No ,Yes,False,-133.48838806152344,-133.70156860351562,0.553094208240509,0.4469057619571686,control_virtue_only
186,moral,Yes ,No,False,-148.60548400878906,-148.1015167236328,0.37660878896713257,0.6233912110328674,control_virtue_only
186,moral,No ,No,False,-152.89678955078125,-152.4279022216797,0.38487961888313293,0.6151203513145447,control_virtue_only
186,neutral,Yes ,No,False,-129.96563720703125,-128.98890686035156,0.27354103326797485,0.7264589667320251,control_virtue_only
186,neutral,No ,No,False,-129.76016235351562,-128.89442443847656,0.29614192247390747,0.7038580775260925,control_virtue_only
187,moral,Yes ,No,False,-139.98101806640625,-139.8011932373047,0.4551645517349243,0.5448354482650757,control_virtue_only
187,moral,No ,No,False,-144.5715789794922,-144.2093505859375,0.4104202389717102,0.5895797610282898,control_virtue_only
187,neutral,Yes ,No,False,-129.7081298828125,-129.58433532714844,0.46909084916114807,0.5309091806411743,control_virtue_only
187,neutral,No ,No,False,-134.65109252929688,-134.4190216064453,0.44224128127098083,0.5577587485313416,control_virtue_only
188,moral,Yes ,No,False,-156.48545837402344,-155.81568908691406,0.3385485112667084,0.661451518535614,control_virtue_only
188,moral,No ,No,False,-153.96836853027344,-153.3682098388672,0.3543073832988739,0.6456926465034485,control_virtue_only
188,neutral,Yes ,Yes,False,-137.4590301513672,-137.90753173828125,0.6102828979492188,0.38971707224845886,control_virtue_only
188,neutral,No ,Yes,False,-136.71099853515625,-137.15089416503906,0.608234167098999,0.391765832901001,control_virtue_only
189,moral,Yes ,No,False,-145.98049926757812,-145.41880798339844,0.3631562292575836,0.636843740940094,control_virtue_only
189,moral,No ,No,False,-149.0507354736328,-148.1405487060547,0.2869616150856018,0.7130383253097534,control_virtue_only
189,neutral,Yes ,No,False,-139.89340209960938,-139.62911987304688,0.4343113303184509,0.5656886696815491,control_virtue_only
189,neutral,No ,No,False,-142.07469177246094,-141.4459686279297,0.3478001058101654,0.6521998643875122,control_virtue_only
190,moral,Yes ,No,False,-139.72898864746094,-139.62644958496094,0.4743877053260803,0.5256123542785645,control_virtue_only
190,moral,No ,Yes,False,-138.44166564941406,-138.45188903808594,0.5025558471679688,0.497444212436676,control_virtue_only
190,neutral,Yes ,No,False,-143.61195373535156,-143.45208740234375,0.46011829376220703,0.5398816466331482,control_virtue_only
190,neutral,No ,No,False,-140.14947509765625,-140.04249572753906,0.4732806384563446,0.5267193913459778,control_virtue_only
191,moral,Yes ,No,False,-139.31341552734375,-139.2257843017578,0.47810620069503784,0.5218937993049622,control_virtue_only
191,moral,No ,No,False,-142.93310546875,-142.73167419433594,0.44981178641319275,0.5501882433891296,control_virtue_only
191,neutral,Yes ,No,False,-116.5509262084961,-116.31987762451172,0.4424934685230255,0.5575065612792969,control_virtue_only
191,neutral,No ,No,False,-120.63282775878906,-120.2479248046875,0.40494486689567566,0.5950550436973572,control_virtue_only
192,moral,Yes ,Yes,False,-154.98452758789062,-155.03506469726562,0.5126315951347351,0.4873684048652649,control_virtue_only
192,moral,No ,No,False,-152.82876586914062,-152.60284423828125,0.44375860691070557,0.5562413930892944,control_virtue_only
192,neutral,Yes ,Yes,False,-137.93692016601562,-138.40318298339844,0.6144987940788269,0.3855011463165283,control_virtue_only
192,neutral,No ,Yes,False,-138.75457763671875,-138.93121337890625,0.5440444946289062,0.45595553517341614,control_virtue_only
193,moral,Yes ,No,False,-142.79400634765625,-142.78546142578125,0.4978637397289276,0.5021361708641052,control_virtue_only
193,moral,No ,No,False,-141.251953125,-141.07492065429688,0.45585712790489197,0.5441429018974304,control_virtue_only
193,neutral,Yes ,Yes,False,-139.23931884765625,-139.90330505371094,0.6601552367210388,0.3398447334766388,control_virtue_only
193,neutral,No ,Yes,False,-139.99685668945312,-140.2793426513672,0.5701556205749512,0.4298444390296936,control_virtue_only
194,moral,Yes ,No,False,-140.0363006591797,-139.46168518066406,0.3601725101470947,0.6398274898529053,control_virtue_only
194,moral,No ,No,False,-137.1894989013672,-136.54287719726562,0.3437512516975403,0.6562487483024597,control_virtue_only
194,neutral,Yes ,Yes,False,-114.69602966308594,-114.853271484375,0.5392296314239502,0.4607703387737274,control_virtue_only
194,neutral,No ,No,False,-117.26618194580078,-117.13744354248047,0.46785980463027954,0.5321402549743652,control_virtue_only
195,moral,Yes ,Yes,False,-146.46730041503906,-146.67437744140625,0.5515850186347961,0.4484149217605591,control_virtue_only
195,moral,No ,No,False,-146.83157348632812,-146.73207092285156,0.4751448631286621,0.5248551368713379,control_virtue_only
195,neutral,Yes ,Yes,False,-133.04176330566406,-133.29469299316406,0.5628975033760071,0.4371025562286377,control_virtue_only
195,neutral,No ,Yes,False,-131.03538513183594,-131.1869659423828,0.5378228425979614,0.46217721700668335,control_virtue_only
196,moral,Yes ,No,False,-133.77395629882812,-133.65525817871094,0.4703602194786072,0.529639720916748,control_virtue_only
196,moral,No ,No,False,-136.9764404296875,-136.71189880371094,0.4342476427555084,0.5657524466514587,control_virtue_only
196,neutral,Yes ,Yes,False,-141.9232940673828,-142.23167419433594,0.5764898061752319,0.4235101640224457,control_virtue_only
196,neutral,No ,Yes,False,-144.57984924316406,-144.73455810546875,0.5386002659797668,0.46139973402023315,control_virtue_only
197,moral,Yes ,No,False,-129.08035278320312,-128.6822509765625,0.4017684757709503,0.5982314944267273,control_virtue_only
197,moral,No ,No,False,-129.08592224121094,-128.55323791503906,0.3698910176753998,0.6301089525222778,control_virtue_only
197,neutral,Yes ,No,False,-133.61483764648438,-133.5286102294922,0.4784564971923828,0.5215435028076172,control_virtue_only
197,neutral,No ,No,False,-134.83184814453125,-134.62046813964844,0.4473509192466736,0.5526491403579712,control_virtue_only
198,moral,Yes ,No,False,-152.2734832763672,-152.22137451171875,0.4869757294654846,0.5130242109298706,control_virtue_only
198,moral,No ,No,False,-154.12506103515625,-153.9716796875,0.46172967553138733,0.5382703542709351,control_virtue_only
198,neutral,Yes ,Yes,False,-118.1322250366211,-118.2400894165039,0.5269399285316467,0.4730599820613861,control_virtue_only
198,neutral,No ,No,False,-122.53826904296875,-122.48145294189453,0.48579978942871094,0.5142002105712891,control_virtue_only
199,moral,Yes ,Yes,False,-152.3288116455078,-152.41891479492188,0.5225105285644531,0.4774894118309021,control_virtue_only
199,moral,No ,No,False,-148.87928771972656,-148.7918701171875,0.47815951704978943,0.521840512752533,control_virtue_only
199,neutral,Yes ,Yes,False,-138.65914916992188,-138.74755859375,0.5220879912376404,0.477912038564682,control_virtue_only
199,neutral,No ,No,False,-137.358642578125,-137.3287811279297,0.49253520369529724,0.5074648261070251,control_virtue_only
200,moral,Yes ,No,False,-140.17088317871094,-139.42596435546875,0.3219294846057892,0.6780705451965332,control_virtue_only
200,moral,No ,No,False,-147.53237915039062,-146.7121124267578,0.30570706725120544,0.6942929625511169,control_virtue_only
200,neutral,Yes ,Yes,False,-131.41244506835938,-131.66946411132812,0.5639033913612366,0.4360966384410858,control_virtue_only
200,neutral,No,Yes,False,-138.44798278808594,-138.56932067871094,0.5302973389625549,0.46970272064208984,control_virtue_only
0,moral,Yes ,No,False,-155.82887268066406,-154.9095001220703,0.2850857675075531,0.7149142622947693,top_virtue
0,moral,No ,No,False,-157.42431640625,-156.49151611328125,0.28235694766044617,0.7176430821418762,top_virtue
0,neutral,Yes ,No,False,-130.41375732421875,-130.3108673095703,0.47430017590522766,0.5256998538970947,top_virtue
0,neutral,No ,No,False,-130.0153350830078,-129.94839477539062,0.48327115178108215,0.5167288184165955,top_virtue
1,moral,Yes ,No,False,-151.54745483398438,-150.7770233154297,0.31638574600219727,0.683614194393158,top_virtue
1,moral,No ,No,False,-152.3995819091797,-151.60499572753906,0.3111847937107086,0.6888152360916138,top_virtue
1,neutral,Yes ,No,False,-157.33998107910156,-156.20826721191406,0.24384495615959167,0.7561550736427307,top_virtue
1,neutral,No ,No,False,-157.49020385742188,-156.3203887939453,0.23688842356204987,0.7631115913391113,top_virtue
2,moral,Yes ,No,False,-145.25405883789062,-144.68409729003906,0.36124569177627563,0.6387543082237244,top_virtue
2,moral,No ,No,False,-147.99758911132812,-147.38128662109375,0.35062286257743835,0.6493771076202393,top_virtue
2,neutral,Yes ,No,False,-122.90644836425781,-121.92327117919922,0.2722617983818054,0.7277381420135498,top_virtue
2,neutral,No ,No,False,-133.49134826660156,-132.35812377929688,0.24356651306152344,0.7564334273338318,top_virtue
3,moral,Yes ,No,False,-160.65586853027344,-159.39454650878906,0.22074639797210693,0.7792536020278931,top_virtue
3,moral,No ,No,False,-159.48089599609375,-158.45654296875,0.26418033242225647,0.7358196377754211,top_virtue
3,neutral,Yes ,No,False,-144.0377655029297,-142.68597412109375,0.20557765662670135,0.7944223284721375,top_virtue
3,neutral,No ,No,False,-142.09812927246094,-141.08624267578125,0.2666108012199402,0.7333891987800598,top_virtue
4,moral,Yes ,No,False,-157.8507843017578,-156.8599090576172,0.27073925733566284,0.7292608022689819,top_virtue
4,moral,No ,No,False,-156.27902221679688,-155.11862182617188,0.23859454691410065,0.7614054679870605,top_virtue
4,neutral,Yes ,No,False,-146.61119079589844,-145.74002075195312,0.29501089453697205,0.7049890756607056,top_virtue
4,neutral,No ,No,False,-146.41854858398438,-145.1153564453125,0.21362829208374023,0.7863717675209045,top_virtue
5,moral,Yes ,No,False,-156.1328887939453,-154.80088806152344,0.2088286131620407,0.7911713719367981,top_virtue
5,moral,No ,No,False,-151.038330078125,-150.02215576171875,0.2657732665538788,0.7342267632484436,top_virtue
5,neutral,Yes ,No,False,-156.07656860351562,-154.76705932617188,0.2125689685344696,0.787431001663208,top_virtue
5,neutral,No ,No,False,-150.42311096191406,-149.1982879638672,0.2270888388156891,0.7729112505912781,top_virtue
6,moral,Yes ,No,False,-152.1679229736328,-151.20350646972656,0.27599480748176575,0.7240052223205566,top_virtue
6,moral,No ,No,False,-158.32412719726562,-157.50222778320312,0.3053606152534485,0.6946393847465515,top_virtue
6,neutral,Yes ,No,False,-135.44789123535156,-134.99977111816406,0.389807790517807,0.6101921796798706,top_virtue
6,neutral,No ,No,False,-138.67489624023438,-138.41177368164062,0.4345962703227997,0.5654037594795227,top_virtue
7,moral,Yes ,No,False,-141.06117248535156,-140.22677612304688,0.30271628499031067,0.6972837448120117,top_virtue
7,moral,No ,No,False,-142.25975036621094,-141.05831909179688,0.23122070729732513,0.7687793374061584,top_virtue
7,neutral,Yes ,No,False,-135.5592498779297,-134.4386749267578,0.24590465426445007,0.7540953755378723,top_virtue
7,neutral,No ,No,False,-136.9676513671875,-135.677001953125,0.21574288606643677,0.7842570543289185,top_virtue
8,moral,Yes ,No,False,-137.6605987548828,-136.74273681640625,0.28539374470710754,0.7146062850952148,top_virtue
8,moral,No ,No,False,-137.13453674316406,-136.1380615234375,0.26963499188423157,0.730364978313446,top_virtue
8,neutral,Yes ,No,False,-149.80670166015625,-149.5364990234375,0.43285736441612244,0.5671426653862,top_virtue
8,neutral,No ,No,False,-146.86676025390625,-146.28436279296875,0.35838112235069275,0.6416189074516296,top_virtue
9,moral,Yes ,No,False,-155.10267639160156,-154.42242431640625,0.33620503544807434,0.663794994354248,top_virtue
9,moral,No ,No,False,-158.2811737060547,-157.2777557373047,0.26826995611190796,0.7317301034927368,top_virtue
9,neutral,Yes ,No,False,-142.53546142578125,-141.66078186035156,0.2942815124988556,0.705718457698822,top_virtue
9,neutral,No ,No,False,-142.12896728515625,-140.98963928222656,0.2424437552690506,0.7575562000274658,top_virtue
10,moral,Yes ,No,False,-151.6312713623047,-150.60789489746094,0.26437023282051086,0.7356297373771667,top_virtue
10,moral,No ,No,False,-154.04896545410156,-153.07383728027344,0.27385953068733215,0.7261404991149902,top_virtue
10,neutral,Yes ,No,False,-139.52947998046875,-139.397705078125,0.46710386872291565,0.5328961610794067,top_virtue
10,neutral,No,Yes,False,-140.31689453125,-140.42481994628906,0.5269551873207092,0.4730447828769684,top_virtue
11,moral,Yes ,No,False,-157.20208740234375,-156.50067138671875,0.3314983546733856,0.6685016751289368,top_virtue
11,moral,No ,No,False,-159.24456787109375,-158.45193481445312,0.3116035759449005,0.6883963942527771,top_virtue
11,neutral,Yes ,No,False,-148.93666076660156,-148.4612274169922,0.3833310604095459,0.6166689395904541,top_virtue
11,neutral,No ,No,False,-150.3922119140625,-149.72227478027344,0.3385109305381775,0.6614891290664673,top_virtue
12,moral,Yes ,No,False,-153.07620239257812,-152.84584045410156,0.4426628649234772,0.5573371648788452,top_virtue
12,moral,No ,No,False,-153.5826873779297,-153.01425170898438,0.36159786581993103,0.6384021639823914,top_virtue
12,neutral,Yes ,No,False,-138.79977416992188,-138.65036010742188,0.4627157747745514,0.5372841358184814,top_virtue
12,neutral,No ,No,False,-140.57806396484375,-140.22894287109375,0.413595587015152,0.5864044427871704,top_virtue
13,moral,Yes ,No,False,-145.36729431152344,-144.0605926513672,0.2130393087863922,0.7869607210159302,top_virtue
13,moral,No ,No,False,-141.81808471679688,-140.65664672851562,0.23840609192848206,0.7615938782691956,top_virtue
13,neutral,Yes ,No,False,-156.33370971679688,-155.32315063476562,0.2668704390525818,0.7331295609474182,top_virtue
13,neutral,No ,No,False,-150.69805908203125,-149.8303985595703,0.29574134945869446,0.7042586803436279,top_virtue
14,moral,Yes ,No,False,-146.29742431640625,-145.6272735595703,0.33846306800842285,0.6615368723869324,top_virtue
14,moral,No ,No,False,-144.65350341796875,-143.87777709960938,0.3152416944503784,0.6847583055496216,top_virtue
14,neutral,Yes ,No,False,-131.96185302734375,-131.29042053222656,0.3381761610507965,0.6618238687515259,top_virtue
14,neutral,No ,No,False,-127.6416244506836,-127.00070190429688,0.3450380265712738,0.6549620032310486,top_virtue
15,moral,Yes ,No,False,-145.56008911132812,-144.43650817871094,0.24534766376018524,0.7546523213386536,top_virtue
15,moral,No ,No,False,-146.9318389892578,-145.84385681152344,0.2519984543323517,0.7480015754699707,top_virtue
15,neutral,Yes,No,False,-139.47933959960938,-138.37185668945312,0.2483404576778412,0.7516595721244812,top_virtue
15,neutral,No ,No,False,-141.99066162109375,-140.92152404785156,0.25556713342666626,0.7444329261779785,top_virtue
16,moral,Yes ,No,False,-153.14028930664062,-152.4658966064453,0.3375139832496643,0.6624860763549805,top_virtue
16,moral,No ,No,False,-155.45559692382812,-154.72067260742188,0.3241150677204132,0.6758849620819092,top_virtue
16,neutral,Yes ,No,False,-130.41024780273438,-129.53662109375,0.2945002019405365,0.7054997682571411,top_virtue
16,neutral,No ,No,False,-132.0770263671875,-131.0660858154297,0.2667958438396454,0.733204185962677,top_virtue
17,moral,Yes ,No,False,-143.00762939453125,-142.24615478515625,0.3183261752128601,0.6816737651824951,top_virtue
17,moral,No ,No,False,-145.6472930908203,-144.58502197265625,0.2568756937980652,0.7431243062019348,top_virtue
17,neutral,Yes ,No,False,-136.09381103515625,-135.7753143310547,0.42104217410087585,0.5789578557014465,top_virtue
17,neutral,No ,No,False,-135.52671813964844,-134.87991333007812,0.34370991587638855,0.6562901139259338,top_virtue
18,moral,Yes ,No,False,-158.0948028564453,-157.42701721191406,0.3389928638935089,0.6610071659088135,top_virtue
18,moral,No ,No,False,-158.056396484375,-157.21795654296875,0.3018634617328644,0.698136568069458,top_virtue
18,neutral,Yes ,No,False,-144.88812255859375,-144.13690185546875,0.32055535912513733,0.6794446110725403,top_virtue
18,neutral,No ,No,False,-146.3477783203125,-145.4275665283203,0.2849147319793701,0.7150852680206299,top_virtue
19,moral,Yes ,No,False,-147.03054809570312,-146.01026916503906,0.26497307419776917,0.7350269556045532,top_virtue
19,moral,No ,No,False,-148.90316772460938,-147.67025756835938,0.22567248344421387,0.7743275165557861,top_virtue
19,neutral,Yes ,No,False,-155.1752166748047,-154.45054626464844,0.3263653516769409,0.6736346483230591,top_virtue
19,neutral,No ,No,False,-154.71829223632812,-153.82968139648438,0.2913965880870819,0.7086033821105957,top_virtue
20,moral,Yes ,No,False,-151.20919799804688,-150.91709899902344,0.42749008536338806,0.5725099444389343,top_virtue
20,moral,No ,No,False,-153.4397430419922,-152.65174865722656,0.31259945034980774,0.6874004602432251,top_virtue
20,neutral,Yes ,No,False,-138.217041015625,-137.59861755371094,0.3501400947570801,0.6498599052429199,top_virtue
20,neutral,No,No,True,-137.4136962890625,-136.3780059814453,0.26198241114616394,0.7380176186561584,top_virtue
21,moral,Yes ,No,False,-162.17254638671875,-161.33657836914062,0.3023846447467804,0.6976153254508972,top_virtue
21,moral,No ,No,False,-164.8438720703125,-163.96038818359375,0.29245635867118835,0.707543671131134,top_virtue
21,neutral,Yes ,No,False,-145.0888671875,-143.7378692626953,0.20570725202560425,0.794292688369751,top_virtue
21,neutral,No ,No,False,-147.61277770996094,-146.2954864501953,0.2112693041563034,0.7887306809425354,top_virtue
22,moral,Yes ,No,False,-152.11627197265625,-151.99603271484375,0.4699763357639313,0.5300236344337463,top_virtue
22,moral,No ,No,False,-147.6632843017578,-147.18882751464844,0.3835619390010834,0.616438090801239,top_virtue
22,neutral,Yes ,No,False,-133.9822235107422,-133.44061279296875,0.36781296133995056,0.632187008857727,top_virtue
22,neutral,No ,No,False,-130.14462280273438,-129.27902221679688,0.29617053270339966,0.7038294076919556,top_virtue
23,moral,Yes ,No,False,-145.17552185058594,-143.7393035888672,0.1921316534280777,0.8078683614730835,top_virtue
23,moral,No ,No,False,-145.89291381835938,-144.50582885742188,0.19987352192401886,0.8001264333724976,top_virtue
23,neutral,Yes ,No,False,-150.9106903076172,-150.08253479003906,0.3040351867675781,0.6959647536277771,top_virtue
23,neutral,No ,No,False,-151.98069763183594,-151.12338256835938,0.29790064692497253,0.7020994424819946,top_virtue
24,moral,Yes ,No,False,-161.45660400390625,-160.3533477783203,0.2491302788257599,0.7508696913719177,top_virtue
24,moral,No ,No,False,-158.4329071044922,-157.43255615234375,0.2688724100589752,0.7311275601387024,top_virtue
24,neutral,Yes ,No,False,-151.44406127929688,-150.37203979492188,0.25501883029937744,0.7449811697006226,top_virtue
24,neutral,No ,No,False,-150.85781860351562,-149.90185546875,0.2776871621608734,0.7223128080368042,top_virtue
25,moral,Yes ,No,False,-149.66815185546875,-148.97337341308594,0.33297088742256165,0.6670290231704712,top_virtue
25,moral,No ,No,False,-142.05682373046875,-141.29698181152344,0.3186805844306946,0.6813194155693054,top_virtue
25,neutral,Yes ,No,False,-152.96145629882812,-152.02450561523438,0.2815167009830475,0.7184833288192749,top_virtue
25,neutral,No ,No,False,-151.2018280029297,-150.21563720703125,0.27166512608528137,0.728334903717041,top_virtue
26,moral,Yes ,No,False,-154.49026489257812,-153.79342651367188,0.33251357078552246,0.6674864292144775,top_virtue
26,moral,No ,No,False,-155.9961395263672,-155.2677764892578,0.3255540728569031,0.6744459867477417,top_virtue
26,neutral,Yes ,No,False,-148.1242218017578,-147.47366333007812,0.34286370873451233,0.6571363210678101,top_virtue
26,neutral,No ,No,False,-146.61866760253906,-146.0821990966797,0.36900949478149414,0.6309905648231506,top_virtue
27,moral,Yes ,No,False,-152.8220977783203,-152.0953826904297,0.32591599225997925,0.6740840077400208,top_virtue
27,moral,No ,No,False,-149.4687957763672,-148.69081115722656,0.3147543966770172,0.6852455735206604,top_virtue
27,neutral,Yes ,No,False,-150.4520263671875,-149.68838500976562,0.31785622239112854,0.6821438074111938,top_virtue
27,neutral,No ,No,False,-148.88607788085938,-148.0284423828125,0.2978335916996002,0.7021664381027222,top_virtue
28,moral,Yes ,No,False,-142.92242431640625,-142.19973754882812,0.3268016278743744,0.673198401927948,top_virtue
28,moral,No ,No,False,-142.17953491210938,-141.5796661376953,0.3543736934661865,0.6456262469291687,top_virtue
28,neutral,Yes ,No,False,-131.97007751464844,-131.7509307861328,0.44543150067329407,0.5545684695243835,top_virtue
28,neutral,No ,No,False,-135.15838623046875,-134.95974731445312,0.4505029022693634,0.5494970679283142,top_virtue
29,moral,Yes ,No,False,-157.96279907226562,-157.5277099609375,0.39291176199913025,0.6070882081985474,top_virtue
29,moral,No ,No,False,-156.3125457763672,-155.54800415039062,0.3176610469818115,0.6823389530181885,top_virtue
29,neutral,Yes ,No,False,-151.2377166748047,-150.24305725097656,0.26999273896217346,0.7300072312355042,top_virtue
29,neutral,No ,No,False,-150.11941528320312,-149.03245544433594,0.2521912157535553,0.7478088140487671,top_virtue
30,moral,Yes ,No,False,-161.4140167236328,-160.97247314453125,0.3913732171058655,0.6086267828941345,top_virtue
30,moral,No ,No,False,-164.69764709472656,-164.00489807128906,0.33342182636260986,0.6665781736373901,top_virtue
30,neutral,Yes ,No,False,-131.85662841796875,-131.3682098388672,0.3802661597728729,0.6197338104248047,top_virtue
